1,9.06
2,5.66
3,9.32
4,7.64
5,11.28
6,6.86
7,3.52
8,9.54
9,4.28
10,26.55
11,30.10
12,29.50
13,23.76
14,32.53
15,31.41
16,28.64
17,31.12
18,34.04
19,6.95
20,32.42
21,31.44
22,35.40
23,38.62
24,37.35
25,38.28
26,33.28
27,35.25
28,32.01
29,10.11
30,17.34
31,23.92
32,19.01
33,10.80
34,21.97
35,20.96
36,26.64
37,19.29
38,17.43
39,17.37
40,18.23
41,19.17
42,26.76
43,20.93
44,20.10
45,24.95
46,23.03
47,20.55
48,20.81
49,25.27
50,21.23
51,25.06
52,19.14
53,17.66
54,25.99
55,32.38
56,28.14
57,19.39
58,17.11
59,20.95
60,10.57
61,40.64
62,22.76
63,10.32
64,12.82
65,44.34
66,36.30
67,12.20
68,45.18
69,21.02
70,44.64
71,16.22
72,32.70
73,13.76
74,33.56
75,43.23
76,15.99
77,33.04
78,14.80
79,47.35
80,35.73
81,14.42
82,17.57
83,30.85
84,47.26
85,14.76
86,30.87
87,13.34
88,15.44
89,29.14
90,45.73
91,26.41
92,26.38
93,10.82
94,48.47
95,11.21
96,23.14
97,43.64
98,19.38
99,10.79
100,10.81
101,22.17
102,11.20
103,44.33
104,44.84
105,13.49
106,9.78
107,21.66
108,9.67
109,9.15
110,11.93
111,9.47
112,12.08
113,13.11
114,12.72
115,31.70
116,11.43
117,30.56
118,32.09
119,11.23
120,12.31
121,30.66
122,11.92
123,18.53
124,11.61
125,16.49
126,12.30
127,17.44
128,30.61
129,11.02
130,25.90
131,15.05
132,27.79
133,18.01
134,31.25
135,15.84
136,14.21
137,25.86
138,15.06
139,24.70
140,11.44
141,12.61
142,13.51
143,10.38
144,11.27
145,9.79
146,12.85
147,10.62
148,29.42
149,10.27
150,28.35
151,29.39
152,10.54
153,24.56
154,16.24
155,52.84
156,6.01
157,11.22
158,10.18
159,4.96
160,5.78
161,12.58
162,28.63
163,142.92
164,112.14
165,71.30
166,21.66
167,20.17
168,42.00
169,31.01
170,95.27
171,91.58
172,43.23
173,66.93
174,25.51
175,95.28
176,18.72
177,110.05
178,73.90
179,120.17
180,117.29
181,121.22
182,73.31
183,85.72
184,99.39
185,62.94
186,67.09
187,73.53
188,62.22
189,59.41
190,68.83
191,68.48
192,52.13
193,44.59
194,62.46
195,41.40
196,80.12
197,84.81
198,40.05
199,82.26
200,84.93
201,71.34
202,79.31
203,38.08
204,64.49
205,92.30
206,47.74
207,33.26
208,32.80
209,33.88
210,27.86
211,38.89
212,30.06
213,24.40
214,21.10
215,18.30
216,34.83
217,14.60
218,9.70
219,14.54
220,8.54
221,15.26
222,9.85
223,6.55
224,26.55
225,22.80
226,14.50
227,28.93
228,14.82
229,39.91
230,22.59
231,35.87
232,88.83
233,168.01
234,142.69
235,130.19
236,136.81
237,128.43
238,90.90
239,106.53
240,159.79
241,115.50
242,129.98
243,87.69
244,66.65
245,102.70
246,106.15
247,131.00
248,86.21
249,81.29
250,106.10
251,108.32
252,93.16
253,85.92
254,59.45
255,93.29
256,105.05
257,74.50
258,101.21
259,52.49
260,49.65
261,86.63
262,60.11
263,47.67
264,46.50
265,89.80
266,36.03
267,29.54
268,56.33
269,56.05
270,27.70
271,59.26
272,52.23
273,36.35
274,61.18
275,53.68
276,33.02
277,50.79
278,65.26
279,80.30
280,20.19
281,66.13
282,70.03
283,61.49
284,20.68
285,50.69
286,22.30
287,23.11
288,15.59
289,18.23
290,36.28
291,10.47
292,37.03
293,39.29
294,27.24
295,46.73
296,16.28
297,3.93
298,67.60
299,21.66
300,15.99
301,54.14
302,67.90
303,105.83
304,22.85
305,21.87
306,143.45
307,22.93
308,22.64
309,36.98
310,37.49
311,13.07
312,31.59
313,45.05
314,26.22
315,25.15
316,31.33
317,28.54
318,29.11
319,27.70
320,54.34
321,23.53
322,42.90
323,41.51
324,43.73
325,132.64
326,31.00
327,28.30
328,17.61
329,44.07
330,22.27
331,29.53
332,40.24
333,25.98
334,54.88
335,20.84
336,22.62
337,37.24
338,19.05
339,20.91
340,25.17
341,15.81
342,19.13
343,29.98
344,15.78
345,21.76
346,37.09
347,28.96
348,29.70
349,20.92
350,31.27
351,21.83
352,30.15
353,19.19
354,36.78
355,17.52
356,24.40
357,16.79
358,17.27
359,16.39
360,20.75
361,36.41
362,18.24
363,16.55
364,32.72
365,17.27
366,14.47
367,28.40
368,27.39
369,25.72
370,17.09
371,15.47
372,29.19
373,31.86
374,24.63
375,5.17
376,10.21
377,25.22
378,26.35
379,38.15
380,27.11
381,9.36
382,27.81
383,53.46
384,8.35
385,78.56
386,13.14
387,40.98
388,58.31
389,9.62
390,17.24
391,19.35
392,19.64
393,11.70
394,14.07
395,19.77
396,31.39
397,17.25
398,20.20
399,11.78
400,15.46
401,61.95
402,14.23
403,60.54
404,19.33
405,28.51
406,34.44
407,23.40
408,53.38
409,22.32
410,25.51
411,55.69
412,52.73
413,40.35
414,53.04
415,27.13
416,11.55
417,56.14
418,14.04
419,21.51
420,14.06
421,36.96
422,14.60
423,22.85
424,5.15
425,15.43
426,4.81
427,11.51
428,37.05
429,48.07
430,4.79
431,49.88
432,12.61
433,14.55
434,20.95
435,17.88
436,18.32
437,0.40
438,16.24
439,21.24
440,43.77
441,3.21
442,7.46
443,31.88
444,38.80
445,12.56
446,49.04
447,55.48
448,6.29
449,44.63
450,15.23
451,17.72
452,33.49
453,9.92
454,5.90
455,13.74
456,25.34
457,9.68
458,12.77
459,6.15
460,25.87
461,12.86
462,5.30
463,7.35
464,2.34
465,19.56
466,30.10
467,33.97
468,44.71
469,2.61
470,24.65
471,50.52
472,38.22
473,41.35
474,57.90
475,37.70
476,4.64
477,56.04
478,9.16
479,34.61
480,13.16
481,26.89
482,52.00
483,16.96
484,8.24
485,13.30
486,41.68
487,139.73
488,37.59
489,46.00
490,24.58
491,130.18
492,39.97
493,28.54
494,40.55
495,39.56
496,17.89
497,40.07
498,28.09
499,45.52
500,90.06
501,32.95
502,46.43
503,49.54
504,47.42
505,101.57
506,50.16
507,21.20
508,50.32
509,107.98
510,25.82
511,61.34
512,49.34
513,24.68
514,52.95
515,79.27
516,60.68
517,38.63
518,64.67
519,74.86
520,20.01
521,58.29
522,90.23
523,36.84
524,52.06
525,57.77
526,115.76
527,46.93
528,67.44
529,45.93
530,125.17
531,73.78
532,49.34
533,113.07
534,83.65
535,60.90
536,117.43
537,35.59
538,38.70
539,78.04
540,24.32
541,27.73
542,141.80
543,29.34
544,42.10
545,116.34
546,38.63
547,48.36
548,94.39
549,35.11
550,126.26
551,45.20
552,50.40
553,37.17
554,126.43
555,28.33
556,59.24
557,94.98
558,125.83
559,54.42
560,73.32
561,139.49
562,44.85
563,49.84
564,86.34
565,131.40
566,52.66
567,99.75
568,49.01
569,96.87
570,49.47
571,98.85
572,62.51
573,124.37
574,37.69
575,92.57
576,120.31
577,41.23
578,52.39
579,92.86
580,42.20
581,57.13
582,111.56
583,39.65
584,55.09
585,37.02
586,101.57
587,53.58
588,112.72
589,110.61
590,49.31
591,109.82
592,118.24
593,36.51
594,90.55
595,27.48
596,45.31
597,112.11
598,117.21
599,84.17
600,97.51
601,35.95
602,129.23
603,75.22
604,18.11
605,133.44
606,91.92
607,37.29
608,113.60
609,6.57
610,17.24
611,126.96
612,5.22
613,8.33
614,7.01
615,6.42
616,5.99
617,18.37
618,20.90
619,11.66
620,16.61
621,14.42
622,16.62
623,10.00
624,16.94
625,17.67
626,15.76
627,14.57
628,14.62
629,13.01
630,4.86
631,16.59
632,13.35
633,16.27
634,12.02
635,12.87
636,16.06
637,8.04
638,15.79
639,12.87
640,13.49
641,9.58
642,15.81
643,18.70
644,12.66
645,30.22
646,12.08
647,25.43
648,11.28
649,21.02
650,13.30
651,33.57
652,20.53
653,37.25
654,15.65
655,115.22
656,22.39
657,66.08
658,80.06
659,123.43
