1,9.52
2,5.44
3,9.86
4,8.60
5,12.02
6,7.33
7,2.83
8,10.37
9,3.65
10,26.64
11,28.25
12,28.07
13,24.75
14,30.90
15,32.24
16,29.31
17,29.50
18,32.79
19,7.46
20,31.11
21,30.11
22,33.87
23,37.01
24,35.83
25,36.74
26,31.83
27,33.76
28,30.91
29,10.96
30,17.35
31,23.73
32,17.63
33,11.80
34,20.27
35,21.02
36,26.11
37,19.40
38,16.03
39,16.06
40,19.47
41,20.43
42,26.08
43,21.60
44,18.64
45,24.54
46,23.64
47,19.13
48,19.48
49,24.83
50,19.76
51,26.22
52,17.81
53,16.30
54,25.55
55,31.36
56,27.34
57,17.91
58,16.08
59,21.72
60,9.63
61,38.30
62,21.37
63,9.37
64,11.56
65,41.49
66,35.00
67,10.94
68,42.80
69,19.82
70,42.15
71,15.40
72,31.55
73,12.75
74,32.70
75,40.87
76,15.26
77,32.04
78,14.03
79,44.21
80,34.79
81,13.61
82,19.35
83,29.95
84,44.33
85,14.08
86,30.24
87,12.28
88,14.83
89,28.45
90,43.01
91,25.59
92,25.55
93,10.22
94,45.37
95,10.74
96,22.80
97,40.65
98,18.85
99,9.76
100,10.29
101,21.87
102,10.21
103,41.31
104,42.01
105,13.08
106,8.97
107,21.44
108,8.84
109,8.10
110,11.28
111,8.58
112,11.50
113,11.26
114,10.92
115,31.33
116,9.86
117,30.12
118,31.75
119,9.64
120,10.54
121,30.59
122,10.31
123,17.19
124,10.29
125,15.34
126,10.89
127,16.21
128,30.62
129,9.42
130,26.00
131,13.69
132,27.98
133,16.96
134,31.05
135,14.90
136,13.34
137,26.22
138,13.93
139,24.78
140,10.05
141,11.54
142,12.21
143,9.48
144,9.92
145,9.05
146,11.43
147,9.73
148,29.44
149,9.36
150,28.57
151,29.31
152,9.80
153,24.63
154,16.60
155,56.69
156,5.95
157,11.37
158,9.29
159,5.16
160,5.14
161,11.72
162,27.70
163,136.27
164,113.70
165,66.41
166,20.29
167,18.88
168,40.33
169,30.46
170,93.50
171,95.93
172,41.27
173,69.18
174,25.31
175,103.50
176,18.50
177,112.01
178,76.46
179,119.61
180,114.01
181,118.03
182,71.96
183,84.11
184,98.02
185,66.20
186,65.86
187,72.15
188,60.85
189,58.41
190,66.24
191,65.81
192,51.24
193,43.19
194,62.78
195,40.48
196,80.25
197,85.56
198,40.84
199,82.29
200,85.43
201,71.94
202,80.86
203,39.24
204,65.23
205,90.92
206,47.49
207,31.30
208,32.39
209,31.40
210,26.56
211,38.76
212,28.97
213,23.67
214,19.86
215,17.43
216,33.21
217,13.84
218,9.32
219,13.89
220,8.11
221,14.79
222,9.39
223,6.35
224,24.76
225,21.10
226,14.82
227,27.22
228,14.61
229,38.42
230,22.44
231,35.62
232,86.24
233,161.90
234,138.74
235,126.68
236,132.77
237,127.82
238,88.76
239,103.94
240,159.50
241,112.63
242,126.72
243,85.61
244,64.98
245,99.84
246,103.13
247,131.45
248,87.59
249,83.13
250,103.75
251,110.47
252,91.26
253,84.98
254,62.14
255,90.45
256,107.29
257,71.94
258,103.09
259,57.75
260,49.42
261,85.47
262,61.97
263,50.43
264,49.91
265,92.75
266,37.65
267,29.00
268,59.21
269,56.74
270,28.63
271,63.10
272,51.36
273,36.67
274,65.08
275,52.51
276,32.60
277,53.50
278,62.98
279,77.62
280,20.82
281,64.28
282,71.99
283,59.54
284,21.90
285,49.10
286,23.88
287,21.67
288,14.02
289,17.41
290,35.24
291,10.34
292,34.47
293,36.22
294,26.97
295,43.14
296,16.19
297,3.64
298,65.20
299,20.70
300,16.13
301,51.51
302,63.53
303,101.18
304,22.14
305,21.40
306,141.19
307,22.22
308,21.60
309,36.59
310,36.95
311,12.89
312,31.85
313,43.47
314,25.52
315,24.57
316,31.95
317,28.21
318,30.60
319,27.60
320,54.90
321,23.72
322,42.73
323,40.24
324,42.30
325,134.43
326,30.06
327,27.80
328,16.54
329,44.97
330,22.04
331,28.86
332,44.66
333,24.11
334,59.16
335,21.85
336,21.64
337,36.67
338,18.47
339,20.46
340,24.25
341,15.27
342,19.01
343,28.32
344,15.52
345,21.65
346,36.70
347,28.18
348,28.88
349,20.16
350,29.50
351,21.25
352,29.52
353,18.78
354,35.68
355,17.18
356,25.03
357,17.01
358,17.08
359,15.47
360,20.73
361,36.13
362,18.08
363,16.52
364,31.98
365,17.68
366,13.63
367,28.16
368,27.07
369,25.24
370,17.47
371,14.55
372,28.96
373,31.46
374,24.86
375,4.70
376,9.65
377,24.80
378,25.34
379,37.26
380,26.87
381,8.75
382,26.61
383,49.95
384,7.49
385,76.30
386,14.17
387,40.65
388,56.44
389,9.09
390,16.66
391,19.73
392,19.31
393,11.11
394,12.68
395,17.08
396,29.70
397,16.19
398,19.33
399,11.47
400,14.88
401,59.97
402,13.15
403,58.40
404,18.29
405,30.20
406,32.75
407,23.97
408,53.08
409,21.96
410,26.81
411,55.64
412,51.10
413,37.79
414,51.42
415,26.42
416,10.72
417,55.43
418,14.02
419,19.89
420,12.71
421,36.71
422,14.26
423,21.81
424,4.78
425,14.34
426,4.23
427,10.63
428,35.78
429,46.29
430,4.85
431,48.42
432,12.20
433,14.36
434,20.19
435,17.72
436,17.45
437,-0.12
438,16.08
439,21.92
440,43.42
441,2.82
442,7.00
443,29.59
444,36.91
445,11.80
446,47.73
447,54.30
448,6.15
449,45.08
450,15.30
451,19.18
452,31.14
453,9.22
454,5.16
455,14.11
456,24.63
457,9.42
458,12.25
459,5.25
460,23.67
461,11.06
462,5.41
463,6.42
464,1.39
465,18.49
466,28.86
467,32.70
468,43.91
469,1.80
470,23.94
471,49.10
472,36.35
473,38.81
474,55.41
475,36.57
476,4.24
477,54.79
478,10.22
479,34.48
480,16.54
481,25.76
482,53.95
483,16.90
484,9.00
485,14.35
486,40.89
487,138.08
488,36.67
489,43.94
490,29.08
491,123.56
492,37.84
493,32.45
494,40.86
495,43.78
496,18.93
497,43.17
498,31.42
499,45.91
500,85.67
501,34.55
502,46.15
503,49.99
